timestamp,cpu_percent,mem_usage,mem_limit,net_rx,net_tx,block_read,block_write
2025-05-05T03:49:32.864612,0.0,4268032,8177139712,77170367,20807457,0,0
2025-05-05T03:49:33.881885,0.0,4268032,8177139712,77170594,20807684,0,0
2025-05-05T03:49:34.897612,0.01,4268032,8177139712,77170887,20807911,0,0
2025-05-05T03:49:35.907928,0.0,4268032,8177139712,77171114,20808138,0,0
2025-05-05T03:49:36.919424,0.01,4268032,8177139712,77171407,20808365,0,0
2025-05-05T03:49:37.926731,0.0,4268032,8177139712,77171634,20808592,0,0
2025-05-05T03:49:38.930051,0.0,4268032,8177139712,77171927,20808819,0,0
2025-05-05T03:49:39.933261,0.0,4268032,8177139712,77172154,20809046,0,0
2025-05-05T03:49:40.937524,0.0,4268032,8177139712,77172448,20809274,0,0
2025-05-05T03:49:41.941031,0.0,4268032,8177139712,77172675,20809501,0,0
2025-05-05T03:49:42.937677,0.0,4268032,8177139712,77172968,20809728,0,0
2025-05-05T03:49:43.935480,0.0,4268032,8177139712,77173194,20809954,0,0
2025-05-05T03:49:44.936432,0.0,4268032,8177139712,77173487,20810181,0,0
2025-05-05T03:49:45.930325,0.01,4268032,8177139712,77173715,20810409,0,0
2025-05-05T03:49:46.930392,0.01,4268032,8177139712,77174009,20810637,0,0
2025-05-05T03:49:47.926584,0.01,4268032,8177139712,77174237,20810865,0,0
2025-05-05T03:49:48.919886,0.01,4268032,8177139712,77174531,20811093,0,0
2025-05-05T03:49:49.913818,0.01,4268032,8177139712,77174759,20811321,0,0
2025-05-05T03:49:50.911171,0.0,4268032,8177139712,77175052,20811548,0,0
2025-05-05T03:49:51.905311,0.0,4268032,8177139712,77175279,20811775,0,0
2025-05-05T03:49:52.899495,0.01,4268032,8177139712,77175572,20812002,0,0
2025-05-05T03:49:53.890006,0.01,4268032,8177139712,77175800,20812230,0,0
2025-05-05T03:49:54.885765,0.0,4268032,8177139712,77176093,20812457,0,0
2025-05-05T03:49:55.873311,0.0,4268032,8177139712,77176320,20812684,0,0
2025-05-05T03:49:56.866893,0.01,4268032,8177139712,77176614,20812912,0,0
2025-05-05T03:49:57.858829,0.01,4268032,8177139712,77176841,20813139,0,0
2025-05-05T03:49:58.849550,0.01,4268032,8177139712,77177134,20813366,0,0
2025-05-05T03:49:59.841259,0.0,4268032,8177139712,77177361,20813593,0,0
2025-05-05T03:50:00.860242,0.01,4268032,8177139712,77177655,20813821,0,0
2025-05-05T03:50:01.881167,0.01,4268032,8177139712,77177883,20814049,0,0
2025-05-05T03:50:02.898266,0.0,4268032,8177139712,77178176,20814276,0,0
2025-05-05T03:50:03.910578,0.01,4268032,8177139712,77178403,20814503,0,0
2025-05-05T03:50:04.921778,0.01,4268032,8177139712,77178696,20814730,0,0
2025-05-05T03:50:05.930479,0.0,4268032,8177139712,77178923,20814957,0,0
2025-05-05T03:50:06.938128,0.01,4268032,8177139712,77179216,20815184,0,0
2025-05-05T03:50:07.943019,0.01,4268032,8177139712,77179444,20815412,0,0
2025-05-05T03:50:08.944389,0.0,4268032,8177139712,77179735,20815637,0,0
2025-05-05T03:50:09.944439,0.0,4268032,8177139712,77179962,20815864,0,0
2025-05-05T03:50:10.945501,0.01,4268032,8177139712,77180255,20816091,0,0
2025-05-05T03:50:11.945459,0.0,4268032,8177139712,77180482,20816318,0,0
2025-05-05T03:50:12.941807,0.01,4268032,8177139712,77180774,20816544,0,0
2025-05-05T03:50:13.939511,0.01,4268032,8177139712,77181002,20816772,0,0
2025-05-05T03:50:14.936156,0.01,4268032,8177139712,77181296,20817000,0,0
2025-05-05T03:50:15.930668,0.01,4268032,8177139712,77181523,20817227,0,0
2025-05-05T03:50:16.926168,0.01,4268032,8177139712,77181816,20817454,0,0
2025-05-05T03:50:17.920988,0.01,4268032,8177139712,77182043,20817681,0,0
2025-05-05T03:50:18.916205,0.01,4268032,8177139712,77182336,20817908,0,0
2025-05-05T03:50:19.909415,0.0,4268032,8177139712,77182564,20818136,0,0
2025-05-05T03:50:20.903971,0.01,4268032,8177139712,77182857,20818363,0,0
2025-05-05T03:50:21.896826,0.01,4268032,8177139712,77183084,20818590,0,0
2025-05-05T03:50:22.888815,0.01,4268032,8177139712,77183378,20818818,0,0
2025-05-05T03:50:23.881516,0.01,4268032,8177139712,77183605,20819045,0,0
2025-05-05T03:50:24.874221,0.01,4268032,8177139712,77183897,20819271,0,0
2025-05-05T03:50:25.862496,0.01,4268032,8177139712,77184124,20819498,0,0
2025-05-05T03:50:26.855947,0.0,4268032,8177139712,77184417,20819725,0,0
2025-05-05T03:50:27.851097,0.01,4268032,8177139712,77184644,20819952,0,0
2025-05-05T03:50:28.844644,0.01,4268032,8177139712,77184937,20820179,0,0
2025-05-05T03:50:29.836883,0.01,4268032,8177139712,77185164,20820406,0,0
2025-05-05T03:50:30.855310,0.01,4268032,8177139712,77185457,20820633,0,0
2025-05-05T03:50:31.877866,0.0,4268032,8177139712,77185684,20820860,0,0
2025-05-05T03:50:32.896441,0.01,4268032,8177139712,77185978,20821088,0,0
2025-05-05T03:50:33.910823,0.0,4268032,8177139712,77186206,20821316,0,0
2025-05-05T03:50:34.922821,0.01,4268032,8177139712,77186499,20821543,0,0
2025-05-05T03:50:35.929592,0.01,4268032,8177139712,77186727,20821771,0,0
2025-05-05T03:50:36.937112,0.01,4268032,8177139712,77187020,20821998,0,0
2025-05-05T03:50:37.940389,0.01,4268032,8177139712,77187248,20822226,0,0
2025-05-05T03:50:38.945173,0.0,4395008,8177139712,77187961,20822729,0,0
2025-05-05T03:50:39.945962,0.0,4395008,8177139712,77188187,20822955,0,0
2025-05-05T03:50:40.946867,0.01,4395008,8177139712,77188481,20823183,0,0
2025-05-05T03:50:41.948553,0.01,4395008,8177139712,77188708,20823410,0,0
2025-05-05T03:50:42.945407,0.0,4395008,8177139712,77189001,20823637,0,0
2025-05-05T03:50:43.942663,0.01,4395008,8177139712,77189732,20824224,0,0
2025-05-05T03:50:44.936851,0.01,4395008,8177139712,77190025,20824451,0,0
