Client,Connection_Time(s)
952,0.0162
953,0.0007
954,0.0006
955,0.0006
956,0.0008
957,0.0127
958,0.0157
959,0.0006
960,0.0154
961,0.0156
962,0.0008
963,0.0005
964,0.0007
965,0.0009
966,0.0006
967,0.0005
968,0.0007
969,0.0007
970,0.0007
971,0.0087
972,0.0007
973,0.0005
974,0.0006
975,0.0140
976,0.0159
977,0.0158
978,0.0159
979,0.0160
980,0.0157
981,0.0170
982,0.0149
983,0.0011
984,0.0144
985,0.0155
986,0.0159
987,0.0157
988,0.0156
989,0.0015
990,0.0006
991,0.0013
992,0.0008
993,0.0009
994,0.0252
995,0.0009
996,0.0141
997,0.0155
998,0.0151
999,0.0013
1000,0.0010
1001,0.0009
1002,0.0007
1003,0.0007
1004,0.0007
1005,0.0007
1006,0.0007
1007,0.0007
1008,0.0230
1009,0.0159
1010,0.0159
1011,0.0007
1012,0.0152
1013,0.0162
1014,0.0158
1015,0.0160
1016,0.0011
1017,0.0147
1018,0.0013
1019,0.0145
1020,0.0157
1021,0.0017
1022,0.0017
1023,0.0119
1024,0.0162
1025,0.0150
1026,0.0157
1027,0.0165
1028,0.0155
1029,0.0014
1030,0.0140
1031,0.0158
1032,0.0156
1033,0.0168
1034,0.0153
1035,0.0162
1036,0.0013
1037,0.0132
1038,0.0007
1039,0.0007
1040,0.0147
1041,0.0159
1042,0.0144
1043,0.0159
1044,0.0159
1045,0.0213
1046,0.0183
1047,0.0154
1048,0.0159
1049,0.0156
1050,0.0156
1051,0.0007
1052,0.0151
1053,0.0161
1054,0.0163
1055,0.0157
1056,0.0155
1057,0.0156
1058,0.0160
1059,0.0159
1060,0.0156
1061,0.0157
1062,0.0007
1063,0.0005
1064,0.0008
1065,0.0008
1066,0.0128
1067,0.0161
1068,0.0155
1069,0.0161
1070,0.0155
1071,0.0159
1072,0.0159
1073,0.0150
1074,0.0161
1075,0.0154
1076,0.0007
1077,0.0148
1078,0.0156
1079,0.0008
1080,0.0149
1081,0.0159
1082,0.0156
1083,0.0007
1084,0.0005
1085,0.0146
1086,0.0011
1087,0.0147
1088,0.0011
1089,0.0142
1090,0.0159
1091,0.0155
1092,0.0157
1093,0.0154
1094,0.0015
1095,0.0011
1096,0.0007
1097,0.0122
1098,0.0158
1099,0.0158
1100,0.0013
1101,0.0187
1102,0.0185
1103,0.0179
1104,0.0150
1105,0.0156
1106,0.0161
1107,0.0159
1108,0.0158
1109,0.0153
1110,0.0021
1111,0.0130
1112,0.0161
1113,0.0158
1114,0.0163
1115,0.0159
1116,0.0162
1117,0.0021
1118,0.0126
1119,0.0156
1120,0.0007
1121,0.0144
1122,0.0151
1123,0.0159
1124,0.0155
1125,0.0154
1126,0.0008
1127,0.0149
1128,0.0011
1129,0.0016
1130,0.0130
1131,0.0157
1132,0.0153
1133,0.0157
1134,0.0008
1135,0.0149
1136,0.0010
1137,0.0012
1138,0.0011
1139,0.0007
1140,0.0115
1141,0.0160
1142,0.0162
1143,0.0033
1144,0.0024
1145,0.0011
1146,0.0010
1147,0.0012
1148,0.0008
1149,0.0048
1150,0.0162
1151,0.0008
1152,0.0009
1153,0.0007
1154,0.0006
1155,0.0005
1156,0.0120
1157,0.0158
1158,0.0163
1159,0.0156
1160,0.0166
1161,0.0160
1162,0.0148
1163,0.0159
1164,0.0154
1165,0.0169
1166,0.0145
1167,0.0157
1168,0.0161
1169,0.0158
1170,0.0153
1171,0.0153
1172,0.0151
1173,0.0157
1174,0.0163
1175,0.0158
1176,0.0164
1177,0.0161
1178,0.0155
1179,0.0155
1180,0.0158
1181,0.0159
1182,0.0156
1183,0.0163
1184,0.0155
1185,0.0162
1186,0.0154
1187,0.0156
1188,0.0156
1189,0.0007
1190,0.0005
1191,0.0144
1192,0.0154
1193,0.0166
1194,0.0151
1195,0.0157
1196,0.0156
1197,0.0156
1198,0.0158
1199,0.0157
1200,0.0156
1201,0.0158
1202,0.0014
1203,0.0144
1204,0.0016
1205,0.0144
1206,0.0156
1207,0.0155
1208,0.0162
1209,0.0155
1210,0.0109
1211,0.0145
1212,0.0211
1213,0.0160
1214,0.0152
1215,0.0153
1216,0.0158
1217,0.0163
1218,0.0149
1219,0.0163
1220,0.0158
1221,0.0173
1222,0.0151
1223,0.0145
1224,0.0158
1225,0.0160
1226,0.0155
1227,0.0163
1228,0.0021
1229,0.0126
1230,0.0164
1231,0.0163
1232,0.0153
1233,0.0160
1234,0.0159
1235,0.0156
1236,0.0158
1237,0.0158
1238,0.0157
1239,0.0159
1240,0.0023
1241,0.0018
1242,0.0011
1243,0.0008
1244,0.0090
1245,0.0006
1246,0.0006
1247,0.0144
1248,0.0164
1249,0.0157
1250,0.0156
1251,0.0155
1252,0.0162
1253,0.0157
1254,0.0160
1255,0.0162
1256,0.0165
1257,0.0037
1258,0.0025
1259,0.0013
1260,0.0064
1261,0.0165
1262,0.0152
1263,0.0170
1264,0.0243
1265,0.0149
1266,0.0157
1267,0.0162
1268,0.0155
1269,0.0159
1270,0.0014
1271,0.0005
1272,0.0004
1273,0.0004
1274,0.0125
1275,0.0157
1276,0.0011
1277,0.0153
1278,0.0154
1279,0.0158
1280,0.0155
1281,0.0162
1282,0.0010
1283,0.0010
1284,0.0008
1285,0.0120
1286,0.0018
1287,0.0139
1288,0.0156
1289,0.0154
1290,0.0159
1291,0.0014
1292,0.0140
1293,0.0156
1294,0.0154
1295,0.0009
1296,0.0005
1297,0.0143
1298,0.0158
1299,0.0159
1300,0.0160
1301,0.0008
1302,0.0153
1303,0.0154
1304,0.0161
1305,0.0164
1306,0.0152
1307,0.0153
1308,0.0033
1309,0.0117
1310,0.0163
1311,0.0049
1312,0.0093
1313,0.0154
1314,0.0156
1315,0.0011
1316,0.0141
1317,0.0008
1318,0.0005
1319,0.0147
1320,0.0156
1321,0.0151
1322,0.0156
1323,0.0155
1324,0.0010
1325,0.0011
1326,0.0010
1327,0.0012
1328,0.0009
1329,0.0255
1330,0.0013
1331,0.0139
1332,0.0158
1333,0.0012
1334,0.0007
1335,0.0008
1336,0.0008
1337,0.0008
1338,0.0006
1339,0.0255
1340,0.0160
1341,0.0159
1342,0.0153
1343,0.0157
1344,0.0156
1345,0.0153
1346,0.0008
1347,0.0146
1348,0.0158
1349,0.0158
1350,0.0157
1351,0.0160
1352,0.0154
1353,0.0162
1354,0.0161
1355,0.0032
1356,0.0014
1357,0.0015
1358,0.0011
1359,0.0073
1360,0.0155
1361,0.0166
1362,0.0147
1363,0.0166
1364,0.0140
1365,0.0157
1366,0.0027
1367,0.0126
1368,0.0159
1369,0.0161
1370,0.0153
1371,0.0164
1372,0.0151
1373,0.0162
1374,0.0033
1375,0.0015
1376,0.0012
1377,0.0008
1378,0.0010
1379,0.0007
1380,0.0008
1381,0.0205
1382,0.0162
1383,0.0165
1384,0.0156
1385,0.0152
1386,0.0176
1387,0.0230
1388,0.0154
1389,0.0158
1390,0.0158
1391,0.0155
1392,0.0161
1393,0.0153
1394,0.0160
1395,0.0008
1396,0.0008
1397,0.0147
1398,0.0154
1399,0.0157
1400,0.0157
1401,0.0157
1402,0.0157
1403,0.0009
1404,0.0007
1405,0.0006
1406,0.0009
1407,0.0009
1408,0.0007
1409,0.0007
1410,0.0006
1411,0.0007
1412,0.0006
1413,0.0234
1414,0.0155
1415,0.0160
1416,0.0158
1417,0.0152
1418,0.0161
1419,0.0162
1420,0.0151
1421,0.0163
1422,0.0152
1423,0.0153
1424,0.0159
1425,0.0155
1426,0.0170
1427,0.0155
1428,0.0149
1429,0.0155
1430,0.0154
1431,0.0012
1432,0.0008
1433,0.0008
1434,0.0129
1435,0.0161
1436,0.0157
1437,0.0009
1438,0.0150
1439,0.0158
1440,0.0165
1441,0.0152
1442,0.0162
1443,0.0203
1444,0.0155
1445,0.0181
1446,0.0166
1447,0.0017
1448,0.0005
1449,0.0006
1450,0.0010
1451,0.0008
1452,0.0008
1453,0.0253
1454,0.0164
1455,0.0155
1456,0.0157
1457,0.0156
1458,0.0164
1459,0.0166
1460,0.0047
1461,0.0011
1462,0.0016
1463,0.0012
1464,0.0008
1465,0.0005
1466,0.0044
1467,0.0006
1468,0.0146
1469,0.0013
1470,0.0144
1471,0.0158
1472,0.0155
1473,0.0159
1474,0.0158
1475,0.0161
1476,0.0008
1477,0.0007
1478,0.0009
1479,0.0008
1480,0.0005
1481,0.0005
1482,0.0009
1483,0.0260
1484,0.0154
1485,0.0151
1486,0.0015
1487,0.0008
1488,0.0011
1489,0.0009
1490,0.0008
1491,0.0007
1492,0.0008
1493,0.0092
1494,0.0154
1495,0.0168
1496,0.0141
1497,0.0010
1498,0.0008
1499,0.0008
1500,0.0006
1501,0.0121
1502,0.0160
1503,0.0158
1504,0.0159
1505,0.0158
1506,0.0021
1507,0.0022
1508,0.0112
1509,0.0158
1510,0.0010
1511,0.0146
1512,0.0159
1513,0.0153
1514,0.0161
1515,0.0162
1516,0.0161
1517,0.0156
1518,0.0159
1519,0.0155
1520,0.0160
1521,0.0008
1522,0.0005
1523,0.0144
1524,0.0157
1525,0.0153
1526,0.0009
1527,0.0151
1528,0.0159
1529,0.0157
1530,0.0156
1531,0.0162
1532,0.0161
1533,0.0006
1534,0.0145
1535,0.0155
1536,0.0157
1537,0.0170
1538,0.0010
1539,0.0008
1540,0.0011
1541,0.0010
1542,0.0008
1543,0.0009
1544,0.0007
1545,0.0008
1546,0.0009
1547,0.0008
1548,0.0208
1549,0.0158
1550,0.0158
1551,0.0157
1552,0.0158
1553,0.0158
1554,0.0008
1555,0.0006
1556,0.0010
1557,0.0130
1558,0.0160
1559,0.0007
1560,0.0007
1561,0.0008
1562,0.0006
1563,0.0008
1564,0.0007
1565,0.0006
1566,0.0105
1567,0.0005
1568,0.0153
1569,0.0161
1570,0.0165
1571,0.0010
1572,0.0007
1573,0.0138
1574,0.0160
1575,0.0159
1576,0.0008
1577,0.0011
1578,0.0009
1579,0.0007
1580,0.0008
1581,0.0008
1582,0.0008
1583,0.0008
1584,0.0007
1585,0.0082
1586,0.0007
1587,0.0009
1588,0.0140
1589,0.0158
1590,0.0161
1591,0.0159
1592,0.0159
1593,0.0161
1594,0.0156
1595,0.0137
1596,0.0209
1597,0.0181
1598,0.0156
1599,0.0010
1600,0.0146
1601,0.0153
1602,0.0157
1603,0.0154
1604,0.0159
1605,0.0158
1606,0.0010
1607,0.0010
1608,0.0139
1609,0.0007
1610,0.0005
1611,0.0146
1612,0.0011
1613,0.0011
1614,0.0007
1615,0.0007
1616,0.0008
1617,0.0010
1618,0.0008
1619,0.0007
1620,0.0007
1621,0.0008
1622,0.0008
1623,0.0008
1624,0.0048
1625,0.0162
1626,0.0010
1627,0.0009
1628,0.0135
1629,0.0156
1630,0.0011
1631,0.0008
1632,0.0132
1633,0.0157
1634,0.0158
1635,0.0159
1636,0.0159
1637,0.0160
1638,0.0151
1639,0.0157
1640,0.0157
1641,0.0008
1642,0.0156
1643,0.0151
1644,0.0010
1645,0.0150
1646,0.0161
1647,0.0018
1648,0.0138
1649,0.0160
1650,0.0158
1651,0.0158
1652,0.0007
1653,0.0154
1654,0.0155
1655,0.0155
1656,0.0164
1657,0.0147
1658,0.0169
1659,0.0153
1660,0.0012
1661,0.0141
1662,0.0160
1663,0.0156
1664,0.0009
1665,0.0151
1666,0.0009
1667,0.0220
1668,0.0154
1669,0.0154
1670,0.0157
1671,0.0159
1672,0.0015
1673,0.0134
1674,0.0169
1675,0.0029
1676,0.0014
1677,0.0014
1678,0.0086
1679,0.0013
1680,0.0143
1681,0.0165
1682,0.0157
1683,0.0009
1684,0.0146
1685,0.0023
1686,0.0015
1687,0.0014
1688,0.0096
1689,0.0162
1690,0.0162
1691,0.0155
1692,0.0165
1693,0.0154
1694,0.0152
1695,0.0161
1696,0.0146
1697,0.0162
1698,0.0150
1699,0.0158
1700,0.0157
1701,0.0159
1702,0.0159
1703,0.0152
1704,0.0158
1705,0.0152
1706,0.0157
1707,0.0156
1708,0.0158
1709,0.0159
1710,0.0164
1711,0.0041
1712,0.0028
1713,0.0015
1714,0.0010
1715,0.0011
1716,0.0038
1717,0.0159
1718,0.0161
1719,0.0162
1720,0.0156
1721,0.0155
1722,0.0155
1723,0.0161
1724,0.0150
1725,0.0163
1726,0.0156
1727,0.0154
1728,0.0164
1729,0.0151
1730,0.0158
1731,0.0158
1732,0.0156
1733,0.0164
1734,0.0009
1735,0.0005
1736,0.0008
1737,0.0009
1738,0.0008
1739,0.0007
1740,0.0104
1741,0.0161
1742,0.0160
1743,0.0160
1744,0.0155
1745,0.0166
1746,0.0148
1747,0.0151
1748,0.0164
1749,0.0155
1750,0.0151
1751,0.0161
1752,0.0159
1753,0.0158
1754,0.0007
1755,0.0147
1756,0.0165
1757,0.0013
1758,0.0138
1759,0.0161
1760,0.0157
1761,0.0156
1762,0.0157
1763,0.0166
1764,0.0155
1765,0.0149
1766,0.0012
1767,0.0144
1768,0.0157
1769,0.0169
1770,0.0145
1771,0.0163
1772,0.0166
1773,0.0012
1774,0.0007
1775,0.0009
1776,0.0010
1777,0.0189
1778,0.0161
1779,0.0154
1780,0.0157
1781,0.0168
1782,0.0154
1783,0.0149
1784,0.0157
1785,0.0161
1786,0.0158
1787,0.0154
1788,0.0159
1789,0.0159
1790,0.0153
1791,0.0009
1792,0.0148
1793,0.0161
1794,0.0156
1795,0.0160
1796,0.0158
1797,0.0157
1798,0.0157
1799,0.0153
1800,0.0162
1801,0.0019
1802,0.0135
1803,0.0156
1804,0.0162
1805,0.0155
1806,0.0163
1807,0.0153
1808,0.0159
1809,0.0146
1810,0.0015
1811,0.0010
1812,0.0011
1813,0.0009
1814,0.0010
1815,0.0007
1816,0.0007
1817,0.0007
1818,0.0007
1819,0.0005
1820,0.0008
1821,0.0010
1822,0.0009
1823,0.0007
1824,0.0008
1825,0.0007
1826,0.0172
1827,0.0158
1828,0.0163
1829,0.0160
1830,0.0160
1831,0.0146
1832,0.0158
1833,0.0162
1834,0.0163
1835,0.0149
1836,0.0181
1837,0.0013
1838,0.0008
1839,0.0174
1840,0.0158
1841,0.0011
1842,0.0009
1843,0.0008
1844,0.0005
1845,0.0007
1846,0.0113
1847,0.0157
1848,0.0152
1849,0.0166
1850,0.0168
1851,0.0139
1852,0.0158
1853,0.0161
1854,0.0155
1855,0.0147
1856,0.0013
1857,0.0010
1858,0.0012
1859,0.0014
1860,0.0012
1861,0.0011
1862,0.0010
1863,0.0014
1864,0.0010
1865,0.0011
1866,0.0012
1867,0.0174
1868,0.0010
1869,0.0012
1870,0.0009
1871,0.0008
